from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:18936,IDFM:19349,2,357
IDFM:490525,IDFM:463104,2,298
IDFM:12664,IDFM:28670,2,190
IDFM:34497,IDFM:34688,2,370
IDFM:16456,IDFM:16457,2,60
IDFM:420132,IDFM:27745,2,351
IDFM:423224,IDFM:32899,2,62
IDFM:414767,IDFM:7787,2,348
IDFM:19304,IDFM:19608,2,290
IDFM:21482,IDFM:21461,2,274
IDFM:30164,IDFM:39551,2,304
IDFM:422954,IDFM:8631,2,330
IDFM:32988,IDFM:33544,2,87
IDFM:480764,IDFM:39766,2,167
IDFM:3900,IDFM:3967,2,295
IDFM:monomodalStopPlace:58566,IDFM:488302,2,377
IDFM:37039,IDFM:42007,2,60
IDFM:24133,IDFM:37702,2,267
IDFM:13739,IDFM:13729,2,371
IDFM:36739,IDFM:27071,2,60
IDFM:427284,IDFM:31082,2,342
IDFM:34625,IDFM:477538,2,349
IDFM:427350,IDFM:27119,2,68
IDFM:10295,IDFM:21660,2,367
IDFM:485616,IDFM:monomodalStopPlace:43080,2,302
IDFM:21233,IDFM:21232,2,84
IDFM:27674,IDFM:27673,2,62
IDFM:18940,IDFM:19597,2,132
IDFM:24403,IDFM:463280,2,393
IDFM:15859,IDFM:16170,2,177
IDFM:38166,IDFM:40721,2,181
IDFM:28441,IDFM:26142,2,165
IDFM:421203,IDFM:25740,2,370
IDFM:monomodalStopPlace:58572,IDFM:39803,2,84
IDFM:13714,IDFM:13737,2,268
IDFM:38275,IDFM:38021,2,170
IDFM:13323,IDFM:472580,2,371
IDFM:27170,IDFM:27173,2,270
IDFM:34848,IDFM:34849,2,177
IDFM:37363,IDFM:22006,2,238
IDFM:12163,IDFM:24482,2,277
IDFM:482662,IDFM:3720,2,252
IDFM:5153,IDFM:5179,2,353
IDFM:25087,IDFM:22028,2,374
IDFM:9014,IDFM:9013,2,154
IDFM:22243,IDFM:24876,2,193
IDFM:8656,IDFM:9079,2,190
IDFM:13357,IDFM:13341,2,303
IDFM:23567,IDFM:479947,2,79
IDFM:10227,IDFM:487507,2,112
IDFM:7499,IDFM:7431,2,280
IDFM:monomodalStopPlace:43207,IDFM:425404,2,228
IDFM:2269,IDFM:462606,2,377
IDFM:14781,IDFM:14782,2,60
IDFM:19328,IDFM:19310,2,135
IDFM:33177,IDFM:487982,2,374
IDFM:411574,IDFM:426781,2,320
IDFM:463204,IDFM:39481,2,275
IDFM:19848,IDFM:19841,2,109
IDFM:15122,IDFM:monomodalStopPlace:46366,2,329
IDFM:22773,IDFM:22054,2,364
IDFM:490619,IDFM:19030,2,105
IDFM:27638,IDFM:37620,2,60
IDFM:5244,IDFM:5245,2,60
IDFM:463202,IDFM:463201,2,180
IDFM:483690,IDFM:39867,2,60
IDFM:24124,IDFM:413075,2,67
IDFM:21074,IDFM:489829,2,225
IDFM:42083,IDFM:478456,2,60
IDFM:22472,IDFM:13370,2,248
IDFM:25013,IDFM:9533,2,103
IDFM:16729,IDFM:16854,2,170
IDFM:22316,IDFM:5830,2,351
IDFM:31688,IDFM:31687,2,60
IDFM:21806,IDFM:39553,2,366
IDFM:18428,IDFM:18650,2,297
IDFM:479975,IDFM:28857,2,122
IDFM:20362,IDFM:20361,2,60
IDFM:37270,IDFM:39498,2,353
IDFM:37879,IDFM:37914,2,60
IDFM:4634,IDFM:488692,2,60
IDFM:29046,IDFM:12275,2,348
IDFM:418992,IDFM:31209,2,282
IDFM:483359,IDFM:483360,2,67
IDFM:480103,IDFM:monomodalStopPlace:473890,2,402
IDFM:22810,IDFM:8414,2,217
IDFM:11141,IDFM:4946,2,138
IDFM:21989,IDFM:427168,2,262
IDFM:32228,IDFM:32182,2,265
IDFM:32245,IDFM:32246,2,60
IDFM:5363,IDFM:5366,2,346
IDFM:32070,IDFM:32215,2,370
IDFM:18914,IDFM:19092,2,127
IDFM:24687,IDFM:24851,2,291
IDFM:23058,IDFM:22472,2,60
IDFM:426037,IDFM:14562,2,238
IDFM:13445,IDFM:13443,2,154
IDFM:30799,IDFM:30800,2,60
IDFM:477005,IDFM:477010,2,186
IDFM:16208,IDFM:30464,2,132
IDFM:11278,IDFM:486883,2,171
IDFM:490715,IDFM:37878,2,141
IDFM:12944,IDFM:480109,2,148
IDFM:21728,IDFM:424304,2,235
IDFM:22162,IDFM:24263,2,328
IDFM:477514,IDFM:20258,2,260
IDFM:32034,IDFM:32013,2,356
IDFM:10219,IDFM:10221,2,408
IDFM:13974,IDFM:13942,2,349
IDFM:415100,IDFM:27746,2,208
IDFM:34131,IDFM:427752,2,284
IDFM:463956,IDFM:28393,2,60
IDFM:14636,IDFM:14629,2,269
IDFM:27551,IDFM:27559,2,323
IDFM:8326,IDFM:22007,2,364
IDFM:20329,IDFM:20328,2,60
IDFM:419550,IDFM:38446,2,69
IDFM:479350,IDFM:23934,2,249
IDFM:487178,IDFM:486814,2,60
IDFM:480810,IDFM:16669,2,360
IDFM:25538,IDFM:21935,2,246
IDFM:2656,IDFM:8457,2,302
IDFM:38081,IDFM:413211,2,378
IDFM:15512,IDFM:15511,2,60
IDFM:14619,IDFM:490645,2,63
IDFM:32245,IDFM:32026,2,278
IDFM:32396,IDFM:32397,2,60
IDFM:34537,IDFM:34538,2,60
IDFM:7649,IDFM:23970,2,60
IDFM:461811,IDFM:425547,2,304
IDFM:477432,IDFM:477422,2,296
IDFM:462996,IDFM:39726,2,405
IDFM:19249,IDFM:490656,2,333
IDFM:14117,IDFM:22474,2,60
IDFM:24843,IDFM:40848,2,296
IDFM:16342,IDFM:16331,2,308
IDFM:40685,IDFM:419289,2,343
IDFM:483900,IDFM:36989,2,222
IDFM:12110,IDFM:37792,2,293
IDFM:420334,IDFM:10576,2,328
IDFM:5852,IDFM:420489,2,178
IDFM:480940,IDFM:34544,2,237
IDFM:22629,IDFM:19346,2,74
IDFM:17886,IDFM:17905,2,159
IDFM:22839,IDFM:21958,2,321
IDFM:28770,IDFM:27460,2,71
IDFM:28011,IDFM:463097,2,358
IDFM:26787,IDFM:463084,2,267
IDFM:420863,IDFM:463249,2,253
IDFM:27337,IDFM:monomodalStopPlace:43607,2,229
IDFM:22749,IDFM:39766,2,278
IDFM:11486,IDFM:11485,2,60
IDFM:488265,IDFM:490896,2,366
IDFM:25878,IDFM:416693,2,337
IDFM:8420,IDFM:463255,2,79
IDFM:18972,IDFM:19410,2,60
IDFM:3170,IDFM:41666,2,178
IDFM:24232,IDFM:24228,2,339
IDFM:13136,IDFM:13137,2,323
IDFM:478490,IDFM:21822,2,60
IDFM:31270,IDFM:31251,2,145
IDFM:478392,IDFM:463080,2,348
IDFM:38648,IDFM:38429,2,367
IDFM:16126,IDFM:34010,2,155
IDFM:16848,IDFM:16684,2,140
IDFM:491211,IDFM:491209,2,256
IDFM:24017,IDFM:25509,2,351
IDFM:monomodalStopPlace:47874,IDFM:490499,2,239
IDFM:12737,IDFM:41850,2,325
IDFM:34613,IDFM:34690,2,140
IDFM:491022,IDFM:416512,2,209
IDFM:415651,IDFM:19152,2,312
IDFM:28811,IDFM:30155,2,293
IDFM:17136,IDFM:23930,2,60
IDFM:28177,IDFM:24098,2,144
IDFM:6126,IDFM:425287,2,60
IDFM:22139,IDFM:37142,2,199
IDFM:483229,IDFM:5388,2,278
IDFM:486916,IDFM:13355,2,379
IDFM:25183,IDFM:22612,2,254
IDFM:23654,IDFM:37544,2,189
IDFM:26415,IDFM:7830,2,287
IDFM:37133,IDFM:37784,2,147
IDFM:32065,IDFM:32121,2,319
IDFM:12116,IDFM:22852,2,341
IDFM:21220,IDFM:monomodalStopPlace:43164,2,219
IDFM:29792,IDFM:22010,2,214
IDFM:38995,IDFM:40615,2,135
IDFM:415201,IDFM:415204,2,62
IDFM:479269,IDFM:485511,2,330
IDFM:38155,IDFM:39295,2,371
IDFM:15184,IDFM:monomodalStopPlace:43117,2,236
IDFM:480904,IDFM:34498,2,365
IDFM:24601,IDFM:20439,2,268
IDFM:423098,IDFM:13389,2,224
IDFM:11229,IDFM:30009,2,366
IDFM:20123,IDFM:26749,2,74
IDFM:18660,IDFM:423337,2,276
IDFM:422585,IDFM:482480,2,365
IDFM:5637,IDFM:5636,2,60
IDFM:39480,IDFM:26613,2,98
IDFM:14190,IDFM:13443,2,238
IDFM:24846,IDFM:24838,2,359
IDFM:40435,IDFM:26828,2,218
IDFM:3517,IDFM:3501,2,250
IDFM:38975,IDFM:20260,2,314
IDFM:461876,IDFM:19619,2,118
IDFM:34352,IDFM:35994,2,60
IDFM:24138,IDFM:22208,2,245
IDFM:14022,IDFM:34637,2,363
IDFM:23660,IDFM:28403,2,376
IDFM:28028,IDFM:29960,2,327
IDFM:415385,IDFM:415376,2,361
IDFM:483463,IDFM:27252,2,208
IDFM:22579,IDFM:26026,2,205
IDFM:19200,IDFM:487203,2,258
IDFM:32360,IDFM:460450,2,60
IDFM:38130,IDFM:39214,2,375
IDFM:11919,IDFM:12045,2,242
IDFM:472352,IDFM:41431,2,60
IDFM:36982,IDFM:36983,2,60
IDFM:28389,IDFM:28632,2,277
IDFM:22662,IDFM:27642,2,272
IDFM:463026,IDFM:22168,2,102
IDFM:34840,IDFM:34841,2,60
IDFM:5189,IDFM:5191,2,253
IDFM:22419,IDFM:27505,2,340
IDFM:22196,IDFM:21921,2,180
IDFM:16408,IDFM:16407,2,60
IDFM:4348,IDFM:4347,2,91
IDFM:23582,IDFM:23594,2,246
IDFM:7685,IDFM:monomodalStopPlace:43191,2,207
IDFM:485597,IDFM:426742,2,60
IDFM:22110,IDFM:27477,2,274
IDFM:424607,IDFM:424609,2,60
IDFM:17893,IDFM:17894,2,60
IDFM:38498,IDFM:38593,2,124
IDFM:8412,IDFM:9105,2,291
IDFM:25712,IDFM:8122,2,105
IDFM:463013,IDFM:22095,2,68
IDFM:426303,IDFM:5134,2,60
IDFM:5429,IDFM:5428,2,60
IDFM:23261,IDFM:42053,2,381
IDFM:478882,IDFM:36297,2,312
IDFM:19802,IDFM:19801,2,60
IDFM:24986,IDFM:22496,2,244
IDFM:421409,IDFM:463580,2,84
IDFM:30925,IDFM:30865,2,304
IDFM:33497,IDFM:33496,2,60
IDFM:30504,IDFM:30767,2,60
IDFM:486258,IDFM:486515,2,60
IDFM:486929,IDFM:22427,2,355
IDFM:39524,IDFM:27553,2,252
IDFM:34831,IDFM:35070,2,370
IDFM:7018,IDFM:33299,2,362
IDFM:38559,IDFM:25468,2,352
IDFM:427652,IDFM:480987,2,374
IDFM:21973,IDFM:26781,2,262
IDFM:34525,IDFM:14028,2,315
IDFM:2577,IDFM:2589,2,237
IDFM:38684,IDFM:419593,2,60
IDFM:15522,IDFM:15766,2,363
IDFM:471296,IDFM:monomodalStopPlace:470195,2,324
IDFM:9977,IDFM:26799,2,342
IDFM:472357,IDFM:461685,2,60
IDFM:19680,IDFM:19679,2,60
IDFM:425082,IDFM:33798,2,60
IDFM:13798,IDFM:18340,2,117
IDFM:24623,IDFM:monomodalStopPlace:43171,2,191
IDFM:41716,IDFM:37763,2,274
IDFM:483578,IDFM:39511,2,202
IDFM:4351,IDFM:411936,2,323
IDFM:13655,IDFM:monomodalStopPlace:46965,2,238
IDFM:23091,IDFM:23090,2,298
IDFM:25724,IDFM:21956,2,238
IDFM:22971,IDFM:39484,2,60
IDFM:28071,IDFM:27842,2,205
IDFM:9537,IDFM:25017,2,60
IDFM:5368,IDFM:5370,2,321
IDFM:15669,IDFM:15306,2,311
IDFM:14399,IDFM:14398,2,60
IDFM:21209,IDFM:40657,2,281
IDFM:463317,IDFM:20002,2,217
IDFM:23638,IDFM:23650,2,350
IDFM:422637,IDFM:4023,2,274
IDFM:19182,IDFM:18921,2,343
IDFM:32943,IDFM:416966,2,328
IDFM:4478,IDFM:4469,2,244
IDFM:3896,IDFM:3897,2,60
IDFM:415867,IDFM:29901,2,195
IDFM:480531,IDFM:463278,2,180
IDFM:10355,IDFM:10356,2,60
IDFM:423882,IDFM:420162,2,181
IDFM:32088,IDFM:32355,2,60
IDFM:33526,IDFM:463736,2,357
IDFM:425493,IDFM:21092,2,258
IDFM:19647,IDFM:19646,2,60
IDFM:4931,IDFM:478009,2,60
IDFM:27326,IDFM:27213,2,129
IDFM:20020,IDFM:29017,2,221
IDFM:478970,IDFM:11387,2,381
IDFM:34218,IDFM:483360,2,136
IDFM:486865,IDFM:8429,2,267
IDFM:423989,IDFM:monomodalStopPlace:46395,2,204
IDFM:25641,IDFM:483946,2,422
IDFM:41568,IDFM:41565,2,60
IDFM:10372,IDFM:9013,2,309
IDFM:22268,IDFM:22267,2,11
IDFM:10906,IDFM:10905,2,380
IDFM:19374,IDFM:19278,2,259
IDFM:422946,IDFM:22312,2,311
IDFM:21637,IDFM:21661,2,333
IDFM:490799,IDFM:480843,2,60
IDFM:415318,IDFM:415317,2,60
IDFM:26942,IDFM:26940,2,359
IDFM:24813,IDFM:480395,2,147
IDFM:22026,IDFM:37137,2,322
IDFM:490859,IDFM:25399,2,417
IDFM:5452,IDFM:5453,2,60
IDFM:23568,IDFM:22779,2,60
IDFM:22103,IDFM:27878,2,224
IDFM:482897,IDFM:483219,2,627
IDFM:479844,IDFM:462532,2,67
IDFM:32135,IDFM:32037,2,309
IDFM:28430,IDFM:24260,2,214
IDFM:21956,IDFM:27103,2,349
IDFM:22133,IDFM:27022,2,197
IDFM:32403,IDFM:monomodalStopPlace:46886,2,286
IDFM:6302,IDFM:12632,2,363
IDFM:27418,IDFM:23741,2,60
IDFM:14939,IDFM:14940,2,60
IDFM:7552,IDFM:7539,2,275
IDFM:13929,IDFM:13928,2,60
IDFM:426705,IDFM:426706,2,60
IDFM:39189,IDFM:39188,2,295
IDFM:21852,IDFM:21851,2,60
IDFM:2590,IDFM:2576,2,198
IDFM:32348,IDFM:36039,2,102
IDFM:32187,IDFM:32148,2,380
IDFM:22836,IDFM:40055,2,96
IDFM:20557,IDFM:20596,2,72
IDFM:8965,IDFM:8921,2,60
IDFM:3945,IDFM:483383,2,298
IDFM:483496,IDFM:483511,2,242
IDFM:13944,IDFM:35022,2,367
IDFM:29597,IDFM:29603,2,60
IDFM:32728,IDFM:monomodalStopPlace:47881,2,236
IDFM:14176,IDFM:13759,2,327
IDFM:25444,IDFM:25446,2,60
IDFM:36410,IDFM:36411,2,60
IDFM:421116,IDFM:24225,2,88
IDFM:34742,IDFM:34714,2,77
IDFM:34767,IDFM:35099,2,280
IDFM:13577,IDFM:13576,2,60
IDFM:7435,IDFM:7413,2,352
IDFM:424230,IDFM:9525,2,322
IDFM:7863,IDFM:35817,2,120
IDFM:411691,IDFM:411699,2,295
IDFM:463936,IDFM:36944,2,175
IDFM:33842,IDFM:33843,2,60
IDFM:463725,IDFM:33064,2,60
IDFM:426304,IDFM:5060,2,261
IDFM:40235,IDFM:422200,2,226
IDFM:412422,IDFM:472896,2,60
IDFM:23066,IDFM:490499,2,245
IDFM:36916,IDFM:36919,2,334
IDFM:41986,IDFM:41985,2,60
IDFM:9726,IDFM:411722,2,147
IDFM:416565,IDFM:39772,2,344
IDFM:14542,IDFM:413355,2,353
IDFM:monomodalStopPlace:470540,IDFM:39395,2,252
IDFM:7810,IDFM:480889,2,190
IDFM:417574,IDFM:417571,2,60
IDFM:426791,IDFM:485088,2,110
IDFM:417792,IDFM:monomodalStopPlace:43239,2,353
IDFM:33917,IDFM:33573,2,127
IDFM:22842,IDFM:22344,2,336
IDFM:10184,IDFM:10185,2,60
IDFM:7213,IDFM:7214,2,60
IDFM:22092,IDFM:483442,2,293
IDFM:21292,IDFM:490844,2,217
IDFM:37743,IDFM:monomodalStopPlace:43146,2,294
IDFM:485513,IDFM:37328,2,302
IDFM:11553,IDFM:11554,2,144
IDFM:477973,IDFM:33497,2,99
IDFM:7768,IDFM:monomodalStopPlace:43154,2,374
IDFM:7824,IDFM:25972,2,283
IDFM:417792,IDFM:477690,2,634
IDFM:19799,IDFM:420833,2,357
IDFM:9869,IDFM:21655,2,274
IDFM:32120,IDFM:474309,2,60
IDFM:31708,IDFM:31711,2,297
IDFM:34902,IDFM:monomodalStopPlace:473109,2,223
IDFM:417742,IDFM:417744,2,93
IDFM:26690,IDFM:472745,2,364
IDFM:29794,IDFM:23216,2,305
IDFM:16209,IDFM:482109,2,60
IDFM:7774,IDFM:463262,2,217
IDFM:21924,IDFM:22224,2,62
IDFM:22206,IDFM:25518,2,337
IDFM:26736,IDFM:463324,2,369
IDFM:23833,IDFM:491178,2,223
IDFM:35732,IDFM:425660,2,238
IDFM:480757,IDFM:474357,2,236
IDFM:462952,IDFM:427339,2,315
IDFM:15513,IDFM:15717,2,288
IDFM:25645,IDFM:25646,2,10
IDFM:427112,IDFM:427115,2,60
IDFM:463176,IDFM:26375,2,301
IDFM:26757,IDFM:490007,2,315
IDFM:19038,IDFM:19193,2,60
IDFM:30504,IDFM:30477,2,299
IDFM:41431,IDFM:22627,2,60
IDFM:28331,IDFM:463131,2,198
IDFM:14401,IDFM:14397,2,230
IDFM:2310,IDFM:415294,2,380
IDFM:22801,IDFM:463955,2,122
IDFM:19519,IDFM:19455,2,60
IDFM:26257,IDFM:26254,2,356
IDFM:40452,IDFM:17593,2,379
IDFM:27729,IDFM:8369,2,370
IDFM:23142,IDFM:23140,2,84
IDFM:411700,IDFM:34561,2,60
IDFM:36242,IDFM:25885,2,60
IDFM:9950,IDFM:14068,2,72
IDFM:412427,IDFM:10535,2,377
IDFM:22853,IDFM:28120,2,216
IDFM:427134,IDFM:427131,2,60
IDFM:19220,IDFM:19357,2,74
IDFM:11918,IDFM:11877,2,367
IDFM:33023,IDFM:33000,2,284
IDFM:5902,IDFM:5676,2,60
IDFM:24680,IDFM:463095,2,167
IDFM:490720,IDFM:490484,2,60
IDFM:37752,IDFM:39538,2,60
IDFM:480125,IDFM:480064,2,297
IDFM:23384,IDFM:24214,2,178
IDFM:420821,IDFM:2772,2,339
IDFM:34220,IDFM:4116,2,286
IDFM:15298,IDFM:35861,2,371
IDFM:33213,IDFM:33477,2,357
IDFM:17602,IDFM:7590,2,338
IDFM:485171,IDFM:12664,2,120
IDFM:39010,IDFM:39017,2,374
IDFM:463301,IDFM:2177,2,347
IDFM:monomodalStopPlace:43159,IDFM:411638,2,234
IDFM:37270,IDFM:27800,2,325
IDFM:8631,IDFM:9008,2,360
IDFM:18623,IDFM:18382,2,368
IDFM:23836,IDFM:14308,2,313
IDFM:27227,IDFM:23437,2,127
IDFM:22080,IDFM:426148,2,211
IDFM:482580,IDFM:482581,2,102
IDFM:22487,IDFM:22486,2,135
IDFM:41430,IDFM:monomodalStopPlace:470195,2,377
IDFM:5239,IDFM:5241,2,224
IDFM:7355,IDFM:7354,2,120
IDFM:33281,IDFM:33268,2,282
IDFM:25737,IDFM:37406,2,204
IDFM:17239,IDFM:17238,2,67
IDFM:17929,IDFM:18016,2,192
IDFM:27111,IDFM:462530,2,147
IDFM:7737,IDFM:7705,2,284
IDFM:21486,IDFM:21396,2,237
IDFM:21150,IDFM:423006,2,77
IDFM:39327,IDFM:25777,2,361
IDFM:24684,IDFM:26273,2,300
IDFM:426016,IDFM:8834,2,60
IDFM:33026,IDFM:33025,2,98
IDFM:26772,IDFM:28410,2,194
IDFM:19267,IDFM:19044,2,221
IDFM:34558,IDFM:485427,2,285
IDFM:19545,IDFM:28317,2,60
IDFM:37031,IDFM:20519,2,295
IDFM:463263,IDFM:26369,2,187
IDFM:8723,IDFM:9055,2,120
IDFM:22964,IDFM:8433,2,177
IDFM:40751,IDFM:38178,2,336
IDFM:26614,IDFM:7816,2,60
IDFM:6963,IDFM:19806,2,81
IDFM:5771,IDFM:411694,2,60
IDFM:7661,IDFM:7659,2,205
IDFM:472849,IDFM:490896,2,324
IDFM:12494,IDFM:12522,2,200
IDFM:418871,IDFM:33486,2,303
IDFM:9803,IDFM:9775,2,60
IDFM:36421,IDFM:426672,2,60
IDFM:462954,IDFM:37359,2,416
IDFM:14060,IDFM:14031,2,262
IDFM:15776,IDFM:15777,2,60
IDFM:32072,IDFM:32099,2,158
IDFM:36400,IDFM:419095,2,60
IDFM:6579,IDFM:6832,2,60
IDFM:37376,IDFM:39316,2,63
IDFM:30840,IDFM:30971,2,350
IDFM:41922,IDFM:34673,2,60
IDFM:26908,IDFM:37626,2,198
IDFM:488289,IDFM:19837,2,133
IDFM:14530,IDFM:14515,2,326
IDFM:22387,IDFM:463001,2,12
IDFM:35844,IDFM:monomodalStopPlace:46304,2,3060
IDFM:36659,IDFM:478666,2,222
IDFM:5593,IDFM:5193,2,60
IDFM:7773,IDFM:21947,2,232
IDFM:21918,IDFM:463316,2,174
IDFM:3902,IDFM:488613,2,255
IDFM:17969,IDFM:17970,2,60
IDFM:419502,IDFM:419662,2,108
IDFM:35956,IDFM:35957,2,60
IDFM:419684,IDFM:419502,2,319
IDFM:27603,IDFM:27611,2,67
IDFM:478210,IDFM:478213,2,60
IDFM:5752,IDFM:12986,2,266
IDFM:33017,IDFM:33015,2,321
IDFM:7466,IDFM:7492,2,268
IDFM:35964,IDFM:7771,2,108
IDFM:36434,IDFM:40077,2,61
IDFM:463212,IDFM:25884,2,208
IDFM:486938,IDFM:39855,2,60
IDFM:10392,IDFM:472574,2,60
IDFM:28851,IDFM:28968,2,60
IDFM:4338,IDFM:4067,2,290
IDFM:11370,IDFM:11369,2,321
IDFM:16827,IDFM:15610,2,282
IDFM:31997,IDFM:10654,2,335
IDFM:33352,IDFM:20138,2,174
IDFM:472198,IDFM:monomodalStopPlace:43136,2,192
IDFM:488613,IDFM:488610,2,60
IDFM:27471,IDFM:23639,2,250
IDFM:12948,IDFM:36900,2,74
IDFM:26860,IDFM:24312,2,113
IDFM:10340,IDFM:10342,2,374
IDFM:10172,IDFM:3171,2,60
IDFM:7263,IDFM:7264,2,60
IDFM:5382,IDFM:5381,2,60
IDFM:19417,IDFM:19545,2,151
IDFM:22688,IDFM:22463,2,372
IDFM:34147,IDFM:23286,2,60
IDFM:419203,IDFM:34689,2,302
IDFM:419812,IDFM:419814,2,119
IDFM:15653,IDFM:15323,2,269
IDFM:472635,IDFM:5392,2,181
IDFM:37384,IDFM:37382,2,291
IDFM:22072,IDFM:monomodalStopPlace:473875,2,219
IDFM:39736,IDFM:25896,2,281
IDFM:26811,IDFM:26806,2,60
IDFM:21534,IDFM:480393,2,165
IDFM:488678,IDFM:488640,2,370
IDFM:18891,IDFM:18903,2,327
IDFM:33544,IDFM:472462,2,64
IDFM:480446,IDFM:10582,2,60
IDFM:17541,IDFM:16913,2,233
IDFM:7412,IDFM:7561,2,151
IDFM:26910,IDFM:26908,2,60
IDFM:12950,IDFM:37322,2,60
IDFM:16253,IDFM:16252,2,60
IDFM:483224,IDFM:482896,2,575
IDFM:10336,IDFM:27155,2,104
IDFM:420165,IDFM:420166,2,60
IDFM:24780,IDFM:24776,2,215
IDFM:39094,IDFM:39125,2,146
IDFM:23758,IDFM:23759,2,263
IDFM:7446,IDFM:7447,2,60
IDFM:11835,IDFM:11834,2,60
IDFM:31989,IDFM:31988,2,379
IDFM:32314,IDFM:32317,2,348
IDFM:477400,IDFM:477466,2,343
IDFM:13605,IDFM:13352,2,103
IDFM:18356,IDFM:18359,2,333
IDFM:36819,IDFM:26916,2,360
IDFM:479771,IDFM:19296,2,237
IDFM:19103,IDFM:421758,2,369
IDFM:21995,IDFM:463192,2,0
IDFM:39571,IDFM:24457,2,353
IDFM:4219,IDFM:4218,2,241
IDFM:32991,IDFM:33030,2,208
IDFM:411600,IDFM:462407,2,60
IDFM:482580,IDFM:461995,2,309
IDFM:30730,IDFM:30475,2,371
IDFM:23261,IDFM:26535,2,354
IDFM:27663,IDFM:478658,2,262
IDFM:12976,IDFM:25883,2,300
IDFM:412428,IDFM:18271,2,357
IDFM:483617,IDFM:monomodalStopPlace:43188,2,245
IDFM:11809,IDFM:486716,2,101
IDFM:487915,IDFM:487917,2,168
IDFM:4161,IDFM:4162,2,67
IDFM:11641,IDFM:2351,2,353
IDFM:37808,IDFM:8171,2,60
IDFM:23268,IDFM:41835,2,133
IDFM:412354,IDFM:22123,2,120
IDFM:8168,IDFM:37885,2,282
IDFM:19398,IDFM:15094,2,270
IDFM:18411,IDFM:18395,2,346
IDFM:478997,IDFM:23240,2,304
IDFM:463534,IDFM:21958,2,218
IDFM:31023,IDFM:31024,2,60
IDFM:33886,IDFM:33895,2,333
IDFM:36932,IDFM:426125,2,170
IDFM:7278,IDFM:7279,2,60
IDFM:18349,IDFM:18353,2,238
IDFM:30009,IDFM:11229,2,366
IDFM:2458,IDFM:2396,2,373
IDFM:40395,IDFM:40394,2,303
IDFM:25633,IDFM:25631,2,5
IDFM:8607,IDFM:8705,2,60
IDFM:9242,IDFM:2358,2,288
IDFM:19628,IDFM:37061,2,372
IDFM:30736,IDFM:15840,2,148
IDFM:20531,IDFM:19026,2,259
IDFM:17561,IDFM:29130,2,98
IDFM:8168,IDFM:37915,2,68
IDFM:36816,IDFM:23769,2,351
IDFM:27069,IDFM:490527,2,87
IDFM:427833,IDFM:38688,2,300
IDFM:37915,IDFM:37808,2,184
IDFM:36909,IDFM:24104,2,263
IDFM:28742,IDFM:19768,2,313
IDFM:15822,IDFM:16129,2,373
IDFM:461895,IDFM:16783,2,88
IDFM:35983,IDFM:35985,2,247
IDFM:22157,IDFM:monomodalStopPlace:43238,2,240
IDFM:417831,IDFM:474295,2,146
IDFM:426812,IDFM:426791,2,60
IDFM:417902,IDFM:27037,2,60
IDFM:36903,IDFM:25641,2,355
IDFM:421757,IDFM:26899,2,89
IDFM:32262,IDFM:34408,2,99
IDFM:463321,IDFM:39319,2,227
IDFM:22625,IDFM:463131,2,227
IDFM:463299,IDFM:37531,2,369
IDFM:18266,IDFM:10228,2,60
IDFM:19008,IDFM:19534,2,303
IDFM:4329,IDFM:20388,2,290
IDFM:477752,IDFM:487002,2,222
IDFM:16366,IDFM:16365,2,60
IDFM:418853,IDFM:477194,2,322
IDFM:462217,IDFM:477120,2,222
IDFM:413564,IDFM:32597,2,60
IDFM:7676,IDFM:20150,2,232
IDFM:15911,IDFM:15926,2,338
IDFM:34898,IDFM:34597,2,171
IDFM:11380,IDFM:11381,2,266
IDFM:19889,IDFM:22735,2,200
IDFM:463728,IDFM:33183,2,312
IDFM:36826,IDFM:36827,2,103
IDFM:29017,IDFM:20019,2,187
IDFM:33127,IDFM:33447,2,247
IDFM:30203,IDFM:479009,2,87
IDFM:15723,IDFM:15402,2,378
IDFM:37275,IDFM:415248,2,164
IDFM:9120,IDFM:30102,2,323
IDFM:485805,IDFM:416590,2,316
IDFM:462061,IDFM:415347,2,277
IDFM:29854,IDFM:423010,2,263
IDFM:427211,IDFM:37042,2,287
IDFM:22054,IDFM:27022,2,376
IDFM:17128,IDFM:2528,2,340
IDFM:14455,IDFM:14451,2,305
IDFM:477203,IDFM:477206,2,94
IDFM:427369,IDFM:21958,2,385
IDFM:monomodalStopPlace:58572,IDFM:463182,2,240
IDFM:5368,IDFM:5367,2,68
IDFM:16765,IDFM:16828,2,309
IDFM:18646,IDFM:8977,2,167
IDFM:12059,IDFM:22480,2,346
IDFM:24891,IDFM:19439,2,89
IDFM:5729,IDFM:9878,2,151
IDFM:16308,IDFM:16309,2,60
IDFM:40613,IDFM:41826,2,94
IDFM:38945,IDFM:426552,2,375
IDFM:22366,IDFM:24440,2,289
IDFM:14740,IDFM:14741,2,95
IDFM:5139,IDFM:471792,2,318
IDFM:462023,IDFM:3851,2,96
IDFM:31031,IDFM:31187,2,359
IDFM:480843,IDFM:417792,2,60
IDFM:462813,IDFM:426817,2,302
IDFM:420273,IDFM:29903,2,214
IDFM:40152,IDFM:40153,2,237
IDFM:419807,IDFM:419801,2,287
IDFM:12125,IDFM:12135,2,287
IDFM:24396,IDFM:463012,2,222
